"Date","Price","Open","High","Low","Vol.","Change %"
"09/18/2024","36,380.17","36,546.04","36,675.07","36,127.45","","0.49%"
"09/19/2024","37,155.33","36,958.93","37,394.52","36,958.93","","2.13%"
"09/20/2024","37,723.91","37,714.07","37,974.72","37,654.11","","1.53%"
"09/24/2024","37,940.59","38,171.36","38,427.15","37,902.99","","0.57%"
"09/25/2024","37,870.26","37,947.35","38,109.24","37,868.84","","-0.19%"
"09/26/2024","38,925.63","38,266.79","38,925.63","38,240.65","","2.79%"
"09/27/2024","39,829.56","39,108.27","39,829.56","38,917.98","","2.32%"
"09/30/2024","37,919.55","39,117.83","39,126.36","37,797.91","","-4.80%"
"10/01/2024","38,651.97","38,232.47","38,718.13","38,232.47","","1.93%"
"10/02/2024","37,808.76","38,136.20","38,213.54","37,651.07","","-2.18%"
"10/03/2024","38,552.06","38,459.13","38,856.75","38,457.62","","1.97%"
"10/04/2024","38,635.62","38,594.73","38,735.29","38,501.82","","0.22%"
"10/07/2024","39,332.74","39,239.92","39,560.78","39,195.93","","1.80%"
"10/08/2024","38,937.54","39,021.13","39,117.09","38,817.54","","-1.00%"
"10/09/2024","39,277.96","39,385.49","39,456.28","39,115.63","","0.87%"
"10/10/2024","39,380.89","39,575.80","39,616.59","39,282.19","","0.26%"
"10/11/2024","39,605.80","39,636.87","39,668.93","39,415.26","","0.57%"
"10/15/2024","39,910.55","40,047.15","40,257.34","39,910.55","","0.77%"
"10/16/2024","39,180.30","39,362.63","39,362.63","39,062.85","","-1.83%"
"10/17/2024","38,911.19","39,263.82","39,299.74","38,911.19","","-0.69%"
"10/18/2024","38,981.75","39,092.47","39,186.64","38,893.52","","0.18%"
"10/21/2024","38,954.60","38,960.20","39,119.67","38,775.59","","-0.07%"
"10/22/2024","38,411.96","38,933.60","38,995.03","38,200.82","","-1.39%"
"10/23/2024","38,104.86","38,397.28","38,514.33","37,987.62","","-0.80%"
"10/24/2024","38,143.29","37,804.52","38,320.39","37,712.19","","0.10%"
"10/25/2024","37,913.92","37,954.78","38,028.14","37,713.00","","-0.60%"
"10/28/2024","38,605.53","37,757.95","38,740.17","37,757.95","","1.82%"
"10/29/2024","38,903.68","38,524.30","38,903.68","38,416.85","","0.77%"
"10/30/2024","39,277.39","39,102.89","39,417.88","39,094.30","","0.96%"
"10/31/2024","39,081.25","39,179.72","39,249.21","38,832.21","","-0.50%"
"11/01/2024","38,053.67","38,504.35","38,512.83","37,946.66","","-2.63%"
"11/05/2024","38,474.90","38,274.22","38,620.19","38,159.73","","1.11%"
"11/06/2024","39,480.67","38,677.95","39,664.53","38,662.17","","2.61%"
"11/07/2024","39,381.41","39,745.23","39,884.01","39,020.22","","-0.25%"
"11/08/2024","39,500.37","39,783.45","39,818.41","39,377.87","","0.30%"
"11/11/2024","39,533.32","39,417.21","39,598.74","39,315.61","","0.08%"
"11/12/2024","39,376.09","39,642.78","39,866.72","39,137.89","","-0.40%"
"11/13/2024","38,721.66","39,317.15","39,377.24","38,600.26","","-1.66%"
"11/14/2024","38,535.70","38,911.04","39,084.44","38,535.70","","-0.48%"
"11/15/2024","38,642.91","38,749.56","39,101.64","38,642.91","","0.28%"
"11/18/2024","38,220.85","38,259.59","38,548.30","38,150.39","","-1.09%"
"11/19/2024","38,414.43","38,396.72","38,560.10","38,246.36","","0.51%"
"11/20/2024","38,352.34","38,475.70","38,520.45","38,180.15","","-0.16%"
"11/21/2024","38,026.17","38,352.87","38,374.69","37,945.21","","-0.85%"
"11/22/2024","38,283.85","38,146.98","38,420.63","38,085.13","","0.68%"
"11/25/2024","38,780.14","38,679.93","39,053.64","38,672.17","","1.30%"
"11/26/2024","38,442.00","38,596.76","38,596.76","38,020.08","","-0.87%"
"11/27/2024","38,134.97","38,327.86","38,332.45","37,988.99","","-0.80%"
"11/28/2024","38,349.06","37,935.94","38,478.32","37,801.62","","0.56%"
"11/29/2024","38,208.03","38,205.08","38,270.06","37,986.97","","-0.37%"
"12/02/2024","38,513.02","38,216.95","38,552.41","37,958.55","","0.80%"
"12/03/2024","39,248.86","38,748.65","39,427.37","38,746.05","","1.91%"
"12/04/2024","39,276.39","39,354.00","39,417.08","39,062.03","","0.07%"
"12/05/2024","39,395.60","39,610.43","39,632.30","39,323.04","","0.30%"
"12/06/2024","39,091.17","39,371.56","39,468.47","38,940.44","","-0.77%"
"12/09/2024","39,160.50","39,332.55","39,332.55","38,972.78","","0.18%"
"12/10/2024","39,367.58","39,375.49","39,465.14","39,171.69","","0.53%"
"12/11/2024","39,372.23","39,357.77","39,401.93","39,112.80","","0.01%"
"12/12/2024","39,849.14","39,849.97","40,091.55","39,827.59","","1.21%"
"12/13/2024","39,470.44","39,624.05","39,734.99","39,247.41","","-0.95%"
"12/16/2024","39,457.49","39,551.22","39,632.17","39,371.42","","-0.03%"
"12/17/2024","39,364.68","39,589.65","39,796.22","39,364.68","","-0.24%"
"12/18/2024","39,081.71","39,176.88","39,382.69","39,081.71","","-0.72%"
"12/19/2024","38,813.58","38,522.27","38,913.07","38,355.52","","-0.69%"
"12/20/2024","38,701.90","38,950.28","39,039.68","38,701.90","","-0.29%"
"12/23/2024","39,161.34","39,040.72","39,210.17","38,847.13","","1.19%"
"12/24/2024","39,036.85","39,210.23","39,245.75","38,995.76","","-0.32%"
"12/25/2024","39,130.43","39,168.52","39,180.59","38,927.16","","0.24%"
"12/26/2024","39,568.06","39,129.31","39,592.28","39,110.92","","1.12%"
"12/27/2024","40,281.16","39,672.15","40,398.23","39,669.39","","1.80%"
"12/30/2024","39,894.54","40,325.78","40,325.78","39,864.46","","-0.96%"
"01/06/2025","39,307.05","39,945.42","39,993.50","39,232.78","","-1.47%"
"01/07/2025","40,083.30","39,584.36","40,288.80","39,584.36","","1.97%"
"01/08/2025","39,981.06","39,879.36","40,105.72","39,705.81","","-0.26%"
"01/09/2025","39,605.09","39,888.91","39,930.07","39,385.05","","-0.94%"
"01/10/2025","39,190.40","39,550.25","39,591.46","39,166.05","","-1.05%"
"01/14/2025","38,474.30","39,010.96","39,054.35","38,305.91","","-1.83%"
"01/15/2025","38,444.58","38,721.61","38,774.99","38,316.01","","-0.08%"
"01/16/2025","38,572.60","38,732.65","38,932.54","38,426.20","","0.33%"
"01/17/2025","38,451.46","38,454.10","38,503.94","38,055.68","","-0.31%"
"01/20/2025","38,902.50","38,671.77","39,032.93","38,671.77","","1.17%"
"01/21/2025","39,027.98","39,163.53","39,238.21","38,643.84","","0.32%"
"01/22/2025","39,646.25","39,355.22","39,694.57","39,332.63","","1.58%"
"01/23/2025","39,958.87","39,810.06","40,036.07","39,677.22","","0.79%"
"01/24/2025","39,931.98","40,060.49","40,279.79","39,806.69","","-0.07%"
"01/27/2025","39,565.80","40,127.74","40,255.68","39,520.79","","-0.92%"
"01/28/2025","39,016.87","39,400.02","39,448.55","38,886.05","","-1.39%"
"01/29/2025","39,414.78","39,273.80","39,448.24","39,129.14","","1.02%"
